SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
14000157;4.20;4.25;-1;-1;-1;3.50;6;6.50;4.20;-1;-1;-1;-1;-1;
14000158;2.20;-1;3.50;3.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
14000159;5;5.50;-1;-1;-1;7;6.25;8.50;5;-1;-1;-1;-1;-1;
14000160;3.80;5;-1;-1;-1;2;6;9.75;2;-1;-1;-1;-1;-1;
14000161;6.80;5.75;5.50;4;5.25;-1;-1;-1;8.40;-1;-1;-1;-1;-1;
14000162;4.80;4.75;-1;-1;-1;5;7.25;9.25;3.80;-1;-1;-1;-1;-1;
14000163;3.60;3;-1;-1;-1;3.75;3.75;-1;-1;-1;-1;-1;-1;-1;
14000164;7.60;5;4.50;6.75;5;-1;-1;-1;5;-1;-1;-1;-1;-1;
14000165;7.40;5;8;7.50;4;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
14000166;7.40;5;7;8.25;4.75;-1;-1;-1;7;-1;-1;-1;-1;-1;
14000167;7.20;7.50;-1;-1;-1;5.50;8.25;9.75;7.40;-1;-1;-1;-1;-1;
14000168;4.20;5;-1;-1;-1;2.25;5.75;-1;-1;-1;-1;-1;-1;-1;
14000169;4.20;6;-1;-1;-1;4.50;7.25;8;3.80;-1;-1;-1;-1;-1;
14000170;7.40;7.50;-1;-1;-1;7;7.25;8;5.20;-1;-1;-1;-1;-1;
14000171;4;3.25;-1;-1;-1;2.25;4.75;8.75;4.40;-1;-1;-1;-1;-1;
14000172;5;5.25;-1;-1;-1;4.25;6.50;9.25;3.20;-1;-1;-1;-1;-1;
14000173;7.40;5.50;6.75;6.25;2.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
14000174;5.40;5.75;-1;-1;-1;8.75;8;9;5.20;-1;-1;-1;-1;-1;
14000175;8.40;6.75;9;4.75;4.25;-1;-1;-1;-1;-1;-1;-1;-1;-1;
